t_wall,topic,vx,wz,px,py,extra
1788372134.858,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.895,odom,0.0000,0.0000,-0.000,-0.000,
1788372134.930,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.966,odom,-0.0000,0.0000,-0.000,-0.000,
1788372134.999,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.034,odom,0.0000,0.0000,-0.000,-0.000,
1788372135.070,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.107,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.145,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.184,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.223,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.261,odom,0.0000,0.0000,-0.000,-0.000,
1788372135.304,odom,0.0000,-0.0000,-0.000,-0.000,
1788372135.341,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.383,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372135.416,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.455,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.491,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372135.526,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.563,odom,0.0000,-0.0000,-0.000,-0.000,
1788372135.599,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.639,odom,0.0000,0.0000,-0.000,-0.000,
1788372135.675,odom,0.0000,0.0000,-0.000,-0.000,
1788372135.710,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372135.745,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.780,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.814,odom,0.0000,0.0000,-0.000,-0.000,
1788372135.849,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.888,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.927,odom,-0.0000,0.0000,-0.000,-0.000,
1788372135.968,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372136.005,odom,-0.0000,-0.0000,-0.000,-0.000,
1788372136.045,odom,-0.0000,0.0000,-0.000,-0.000,
1788372136.085,odom,-0.0000,-0.0000,-0.000,-0.000,
