t_wall,topic,vx,wz,px,py,extra
1788371707.510,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371707.544,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.580,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.617,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.655,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.691,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371707.732,odom,0.0000,0.0000,-0.000,-0.000,
1788371707.773,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.815,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.851,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.886,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.922,odom,-0.0000,0.0000,-0.000,-0.000,
1788371707.958,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371707.993,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.029,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.064,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.099,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.134,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.168,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.206,odom,0.0000,0.0000,-0.000,-0.000,
1788371708.243,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.277,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.314,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371708.351,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.389,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371708.426,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.464,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.504,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.541,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371708.580,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.618,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.653,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.691,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.727,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.761,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.796,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.831,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.866,odom,-0.0000,0.0000,-0.000,-0.000,
1788371708.902,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371708.936,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371708.971,odom,0.0000,-0.0000,-0.000,-0.000,
1788371709.008,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.042,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.077,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.110,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.147,odom,0.0000,0.0000,-0.000,-0.000,
1788371709.185,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.224,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.259,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.302,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.341,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.376,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.413,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.447,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.481,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.519,odom,0.0000,0.0000,-0.000,-0.000,
1788371709.553,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.587,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.625,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.660,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.694,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.730,odom,0.0000,0.0000,-0.000,-0.000,
1788371709.766,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.800,odom,0.0000,0.0000,-0.000,-0.000,
1788371709.835,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.869,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.904,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371709.943,odom,-0.0000,0.0000,-0.000,-0.000,
1788371709.981,odom,0.0000,0.0000,-0.000,-0.000,
1788371710.024,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371710.063,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.104,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.140,odom,0.0000,0.0000,-0.000,-0.000,
1788371710.177,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371710.213,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.247,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.282,odom,0.0000,-0.0000,-0.000,-0.000,
1788371710.318,odom,0.0000,-0.0000,-0.000,-0.000,
1788371710.353,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.388,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.422,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.456,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371710.491,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371710.528,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.563,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.598,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371710.633,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.668,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.705,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.747,odom,0.0000,0.0000,-0.000,-0.000,
1788371710.786,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.828,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.866,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.905,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.945,odom,-0.0000,0.0000,-0.000,-0.000,
1788371710.983,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371711.019,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.055,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.089,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.124,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.162,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.196,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.232,odom,0.0000,0.0000,-0.000,-0.000,
1788371711.267,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.303,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371711.341,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.374,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.408,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.443,odom,0.0000,0.0000,-0.000,-0.000,
1788371711.478,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.517,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.560,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.600,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.638,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.678,odom,0.0000,0.0000,-0.000,-0.000,
1788371711.717,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371711.753,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.789,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.824,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.859,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.894,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.928,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.964,odom,-0.0000,0.0000,-0.000,-0.000,
1788371711.999,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.034,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.068,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.103,odom,0.0000,0.0000,-0.000,-0.000,
1788371712.137,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371712.172,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371712.207,odom,0.0000,0.0000,-0.000,-0.000,
1788371712.244,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.280,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.325,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371712.364,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.405,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.446,odom,0.0000,0.0000,-0.000,-0.000,
1788371712.487,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.524,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.559,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371712.594,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.630,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.667,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.705,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.741,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.778,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.813,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.850,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.885,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.919,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.955,odom,-0.0000,0.0000,-0.000,-0.000,
1788371712.990,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.027,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.067,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.104,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.145,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.187,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.227,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.266,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.302,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.339,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.374,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.409,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371713.442,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.477,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.513,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.549,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.581,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.615,odom,-0.0000,0.0000,-0.000,-0.000,
