ts,v_front,v_rear,set_left,set_right,meas_fl,meas_fr,meas_rl,meas_rr,stall,event
1788648148.946,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.047,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.146,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.249,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.340,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.442,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.545,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.634,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.749,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.837,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648149.976,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.034,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.147,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.239,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.336,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.440,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.557,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.638,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.736,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.849,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648150.944,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.035,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.134,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.251,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.338,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.447,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.535,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.635,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.780,41.11,40.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.842,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648151.966,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.045,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.136,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.238,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.343,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.440,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,7.0,0,
1788648152.548,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-6.0,0,
1788648152.641,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.739,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.846,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648152.934,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.047,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.158,41.11,40.41,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.240,41.00,40.36,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.335,41.00,40.36,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.441,40.23,39.67,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.543,40.23,39.67,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.648,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,trip_front|trip_rear
1788648153.734,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.852,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648153.965,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.051,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.138,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.249,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.337,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.447,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.537,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.647,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.743,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.854,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648154.949,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.042,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.137,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.236,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.341,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.434,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.555,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.636,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.737,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.835,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648155.949,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.045,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.135,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.235,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.349,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.436,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.535,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.646,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.757,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.834,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648156.934,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.037,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.151,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.241,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.364,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.452,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.542,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.647,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.743,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.866,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648157.970,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.052,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.148,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.239,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.370,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.437,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.537,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.655,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.738,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.850,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648158.934,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.048,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.153,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.241,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.338,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.441,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.643,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.737,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.834,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648159.937,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.063,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.134,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.235,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.346,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.444,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.638,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.750,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.843,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648160.948,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.042,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.135,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.250,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.336,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.455,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.536,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.645,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.734,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.837,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648161.938,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.050,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.135,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.236,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.338,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.454,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.646,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.746,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.842,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648162.937,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.036,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.135,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.246,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.341,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.435,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.547,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.636,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.753,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.836,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648163.935,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.042,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.136,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.234,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.349,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.436,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.536,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.634,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.743,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.837,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648164.935,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.035,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.141,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.256,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.334,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.435,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.535,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.651,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.744,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.837,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648165.934,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.044,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.142,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.235,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.334,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.467,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.556,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.643,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.741,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.837,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648166.948,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.044,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.140,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.249,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.334,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.439,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.540,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.643,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.748,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.838,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648167.944,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.040,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.142,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.241,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.335,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.445,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.535,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.641,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.755,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.835,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648168.952,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.047,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.143,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.234,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.364,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.445,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.644,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.749,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.837,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648169.942,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.042,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.140,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.245,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.345,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.439,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.575,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.635,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.750,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.857,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648170.940,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.060,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.138,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.239,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.346,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.434,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.545,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.663,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.735,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.838,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648171.942,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.043,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.147,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.258,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.338,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.438,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.649,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.742,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.843,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648172.971,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.041,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.141,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.243,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.345,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.464,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.551,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.662,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.751,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.840,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648173.934,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.061,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.137,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.241,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.356,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.434,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.544,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.637,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.740,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.842,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648174.934,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.054,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.138,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.263,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.350,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.447,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.550,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.636,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.791,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.863,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648175.937,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.100,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.137,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.247,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.351,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.447,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.539,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.634,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.739,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.834,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648176.936,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.090,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.140,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.265,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.349,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.437,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.534,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.658,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.747,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.835,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648177.943,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.037,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.139,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.237,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.339,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.450,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.540,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.665,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.738,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.841,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648178.952,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.036,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.150,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.236,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.334,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.440,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.535,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.640,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.739,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.839,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648179.936,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648180.035,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648180.157,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648180.235,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648180.335,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788648180.451,0.00,0.00,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
